"FIPS","NH3","NOX","PM25","SO2","VOCA","A_NH3","A_NOX","A_PM25","A_SO2","A_VOCA","A_NH3_BEN","A_NOX_BEN","A_SO2_BEN","A_PM25_BEN","A_VOCA_BEN"
48447,17818,13840,44585,18947,1996.4,0,-5.3318,-0.11458,-0.1677,-3.0505,0,-73792.112,-3177.4119,-5108.5493,-6090.0182
48449,43553,20524,86727,24788,3883.3,0,-73.332,-1.7178,-2.3476,-41.135,0,-1505065.968,-58192.3088,-148979.6406,-159739.5455
48451,24798,14998,50031,19854,2240.2,0,-120.7,-2.7045,-4.1859,-69.093,0,-1810258.6,-83106.8586,-135308.8395,-154782.1386
48453,150270,36254,260080,41727,11645,0,-1269.9,-33.629,-50.033,-900.62,0,-46038954.6,-2087726.991,-8746230.32,-10487719.9
48455,48735,21674,97143,27085,4349.7,0,-24.962,-0.49318,-0.87473,-14.716,0,-541026.388,-23692.06205,-47908.98474,-64010.1852
48457,39611,12278,66595,36331,2981.9,0,-46.057,-0.92255,-1.4775,-27.683,0,-565487.846,-53679.0525,-61437.21725,-82547.9377
48459,65229,23148,118170,27603,5291.2,0,-76.282,-1.6564,-2.4245,-45.469,0,-1765775.736,-66923.4735,-195736.788,-240585.5728
48461,29169,14714,55406,19607,2480.9,0,-14.433,-0.28882,-0.4252,-8.0421,0,-212367.162,-8336.8964,-16002.36092,-19951.64589
48463,18662,11053,41276,36927,1848.2,0,-54.548,-1.1174,-1.9307,-35.004,0,-602919.044,-71294.9589,-46121.8024,-64694.3928
48465,8004.4,8461.9,22952,29297,1027.7,0,-40.283,-0.77587,-1.5056,-23.738,0,-340870.7177,-44109.5632,-17807.76824,-24395.5426
48467,57877,23243,110260,27932,4936.8,0,-178.25,-3.9482,-5.1497,-99.495,0,-4143064.75,-143841.4204,-435328.532,-491186.916
48469,36621,11778,68965,36669,3088,0,-159.08,-3.0794,-5.327,-94.307,0,-1873644.24,-195335.763,-212370.821,-291220.016
48471,60746,23542,114300,28697,5118,0,-163.55,-3.4839,-4.9884,-92.903,0,-3850294.1,-143152.1148,-398209.77,-475477.554
48473,75462,16320,117810,46408,5275,0,-138.21,-3.0783,-4.335,-88.686,0,-2255587.2,-201178.68,-362654.523,-467818.65
48475,15503,12265,34443,17136,1542.2,0,-46.581,-0.94232,-1.2081,-23.649,0,-571315.965,-20702.0016,-32456.32776,-36471.4878
48477,45342,22372,94290,29073,4221.9,0,-82.063,-1.7279,-2.7636,-49.315,0,-1835913.436,-80346.1428,-162923.691,-208202.9985
48479,11303,6246.4,25723,21040,1151.8,0,-253.64,-4.7232,-8.6844,-153.6,0,-1584336.896,-182719.776,-121494.8736,-176916.48
48481,40064,13847,75072,41973,3361.4,0,-116.96,-2.2284,-3.7041,-67.842,0,-1619545.12,-155472.1893,-167290.4448,-228044.0988
48483,13957,13133,32942,17201,1475,0,-41.46,-0.88511,-0.99068,-18.053,0,-544494.18,-17040.68668,-29157.29362,-26628.175
48485,42208,15325,75454,17517,3378.5,0,-155.3,-4.0041,-5.5322,-92.468,0,-2379972.5,-96907.5474,-302125.3614,-312403.138
48487,34191,14160,63119,16353,2826.2,0,-42.468,-0.99349,-1.3634,-24.809,0,-601346.88,-22295.6802,-62708.09531,-70115.1958
48489,85155,18761,153030,22096,6852.2,0,-33.131,-0.60574,-1.4225,-22.594,0,-621570.691,-31431.56,-92696.3922,-154818.6068
48491,140400,36105,246230,41928,11025,0,-520.68,-13.413,-19.025,-351.65,0,-18799151.4,-797680.2,-3302682.99,-3876941.25
48493,115240,17906,187040,52954,8374.8,0,-62.871,-1.315,-2.1239,-41.612,0,-1125768.126,-112469.0006,-245957.6,-348492.1776
48495,15551,12351,34418,17214,1541.1,0,-15.655,-0.32187,-0.47228,-8.8434,0,-193354.905,-8129.82792,-11078.12166,-13628.56374
48497,59174,22726,111040,28029,4971.9,0,-155.52,-3.7878,-5.033,-98.646,0,-3534347.52,-141069.957,-420597.312,-490458.0474
48499,57617,22111,108600,26489,4862.8,0,-77.134,-1.718,-2.6213,-46.771,0,-1705509.874,-69435.6157,-186574.8,-227438.0188
48501,13433,12442,31455,17218,1408.4,0,-21.458,-0.50382,-0.66146,-12.057,0,-266980.436,-11389.01828,-15847.6581,-16981.0788
48503,22404,15260,52652,20520,2357.6,0,-29.911,-0.66155,-1.0067,-17.298,0,-456441.86,-20657.484,-34831.9306,-40781.7648
48505,9157.3,5859.4,21846,19785,978.17,0,-29.027,-0.51048,-1.121,-19.02,0,-170080.8038,-22178.985,-11151.94608,-18604.7934
48507,14796,10263,35029,34852,1568.5,0,-19.608,-0.38052,-0.63749,-11.615,0,-201236.904,-22217.80148,-13329.23508,-18218.1275
49001,11032,12688,32744,20497,1466.1,0,-46.134,-1.0864,-1.0891,-19.107,0,-585348.192,-22323.2827,-35573.0816,-28012.7727
49003,19220,15397,45634,23840,2043.3,0,-175.24,-4.0092,-4.885,-76.852,0,-2698170.28,-116458.4,-182955.8328,-157031.6916
49005,35916,17042,71053,24898,3181.5,0,-167.86,-3.9519,-4.9837,-79.962,0,-2860670.12,-124084.1626,-280794.3507,-254399.103
49007,15643,13139,38649,21319,1730.6,0,-50.736,-1.1621,-1.3908,-23.113,0,-666620.304,-29650.4652,-44914.0029,-39999.3578
49009,4857.3,10735,21894,19439,980.35,0,-5.4491,-0.13036,-0.18737,-2.0547,0,-58496.0885,-3642.28543,-2854.10184,-2014.325145
49011,129730,23080,194210,29019,8695.9,0,-449.39,-12.735,-13.141,-227.3,0,-10371921.2,-381338.679,-2473264.35,-1976578.07
49013,11885,12393,33108,20861,1482.4,0,-35.071,-0.91734,-1.1492,-16.699,0,-434634.903,-23973.4612,-30371.29272,-24754.5976
49015,11315,16343,38275,26807,1713.8,0,-58.837,-1.1834,-1.4455,-25.451,0,-961573.091,-38749.5185,-45294.635,-43617.9238
49017,7538.4,15254,31701,25470,1419.4,0,-18.703,-0.40785,-0.85248,-8.5335,0,-285295.562,-21712.6656,-12929.25285,-12112.4499
49019,8815,15632,34175,26111,1530.2,0,-58.11,-1.0765,-1.565,-24.614,0,-908375.52,-40863.715,-36789.3875,-37664.3428
49021,18804,14734,46792,22948,2095.2,0,-128.08,-2.8303,-3.1993,-53.499,0,-1887130.72,-73417.5364,-132435.3976,-112091.1048
49023,8537.1,12079,27869,20456,1247.9,0,-80.959,-1.845,-1.9209,-33.733,0,-977903.761,-39293.9304,-51418.305,-42095.4107
49025,9068.6,16823,32853,27317,1471,0,-23.913,-0.44621,-0.78691,-11.476,0,-402288.399,-21496.02047,-14659.33713,-16881.196
49027,10022,12664,31029,20561,1389.4,0,-85.61,-1.8466,-2.1192,-35.598,0,-1084165.04,-43572.8712,-57298.1514,-49459.8612
49029,49302,17843,88992,25124,3984.7,0,-28.238,-0.67613,-0.76677,-10.363,0,-503850.634,-19264.32948,-60170.16096,-41293.4461
49031,7731.4,11264,26595,18919,1190.8,0,-5.3395,-0.13344,-0.65555,-2.2877,0,-60144.128,-12402.35045,-3548.8368,-2724.19316
49033,14255,12766,37099,21057,1661.2,0,-9.1656,-0.24789,-0.70055,-3.9087,0,-117008.0496,-14751.48135,-9196.47111,-6493.13244
49035,567980,90984,746680,84743,33434,0,-1481.7,-42.509,-46.007,-761.91,0,-134810992.8,-3898771.201,-31740620.12,-25473698.94
49037,7402.7,15337,31637,25619,1416.6,0,-39.226,-0.88473,-1.2784,-20.445,0,-601609.162,-32751.3296,-27990.20301,-28962.387
49039,20708,14038,45598,21908,2041.7,0,-39.75,-0.94692,-1.1431,-17.864,0,-558010.5,-25043.0348,-43177.65816,-36472.9288
49041,8205.4,11197,26579,19237,1190.1,0,-61.77,-1.4227,-1.62,-25.345,0,-691638.69,-31163.94,-37813.9433,-30163.0845
49043,10752,11867,30985,20186,1387.4,0,-126.9,-3.7327,-3.2231,-51.605,0,-1505922.3,-65061.4966,-115657.7095,-71596.777
49045,27215,18705,57114,27513,2557.4,0,-151.76,-3.1393,-4.0689,-65.846,0,-2838670.8,-111947.6457,-179297.9802,-168394.5604
49047,10226,16230,36818,26922,1648.6,0,-61.174,-1.493,-1.6986,-27.981,0,-992854.02,-45729.7092,-54969.274,-46129.4766
49049,82746,26610,132290,33370,5923.6,0,-656.7,-18.326,-18.892,-332.17,0,-17474787,-630426.04,-2424346.54,-1967642.212
49051,67191,22627,116390,29982,5211.6,0,-50.843,-1.4449,-1.4294,-22.266,0,-1150424.561,-42856.2708,-168171.911,-116041.4856
49053,23117,13733,45106,19380,2019.7,0,-219.48,-4.1399,-6.6983,-132.53,0,-3014118.84,-129813.054,-186734.3294,-267670.841
49055,8702,15548,33676,25795,1507.9,0,-7.441,-0.16201,-0.25033,-3.5317,0,-115692.668,-6457.26235,-5455.84876,-5325.45043
49057,99102,23576,160710,30067,7195.9,0,-274.79,-7.1925,-8.7284,-140.29,0,-6478449.04,-262436.8028,-1155906.675,-1009512.811
50001,37049,9675,64941,30305,2907.8,0,-21.43,-0.044034,-2.4601,-7.5126,0,-207335.25,-74553.3305,-2859.611994,-21845.13828
50003,62276,13683,104540,42321,4681,0,-23.391,-0.047124,-2.6318,-7.9689,0,-320059.053,-111380.4078,-4926.34296,-37302.4209
50005,37080,10188,72636,33736,3252.4,0,-27.403,-0.049936,-2.4659,-7.7334,0,-279181.764,-83189.6024,-3627.151296,-25152.11016
50007,48984,10125,83665,31702,3746.2,0,-81.583,-0.18163,-10.297,-30.846,0,-826027.875,-326435.494,-15196.07395,-115555.2852
50009,38750,9678.3,74597,32148,3340.2,0,-3.4454,-0.0077725,-0.75327,-1.1111,0,-33345.61482,-24216.12396,-579.8051825,-3711.29622
50011,31678,8124.4,55958,25577,2505.6,0,-29.861,-0.054406,-2.8128,-8.7477,0,-242602.7084,-71942.9856,-3044.450948,-21918.23712
50013,28663,7843.7,51087,24814,2287.5,0,-4.5311,-0.0092321,-0.98205,-1.5011,0,-35540.58907,-24368.5887,-471.6402927,-3433.76625
50015,43971,10737,83671,35332,3746.5,0,-15.182,-0.032946,-1.6515,-4.7403,0,-163009.134,-58350.798,-2756.624766,-17759.53395
50017,47897,12094,91176,39680,4082.5,0,-31.209,-0.047741,-2.441,-7.9891,0,-377441.646,-96858.88,-4352.833416,-32615.50075
50019,34663,9741.8,68232,32346,3055.2,0,-18.926,-0.036349,-1.8259,-5.2793,0,-184373.3068,-59060.5614,-2480.164968,-16129.31736
50021,57531,12872,98049,39859,4390.3,0,-36.504,-0.076484,-4.2195,-12.918,0,-469879.488,-168185.0505,-7499.179716,-56713.8954
50023,45336,10051,77976,31412,3491.5,0,-44.087,-0.085539,-4.2644,-13.157,0,-443118.437,-133953.3328,-6669.989064,-45937.6655
50025,71834,14400,118870,44332,5322.7,0,-51.808,-0.075135,-4.2326,-14.229,0,-746035.2,-187639.6232,-8931.29745,-75736.6983
50027,58798,12465,99588,38675,4459.1,0,-71.823,-0.11001,-5.6899,-19.635,0,-895273.695,-220056.8825,-10955.67588,-87554.4285
51001,42663,18376,94206,61874,4218.2,0,-66.974,-1.4293,-2.9043,-32.03,0,-1230714.224,-179700.6582,-134648.6358,-135108.946
51003,91081,25573,162180,77080,7261.6,0,-208.98,-5.2276,-5.8904,-101.87,0,-5344245.54,-454032.032,-847812.168,-739739.192
51005,81166,24925,137050,73209,6136.5,0,-49.419,-1.1393,-1.2269,-19.291,0,-1231768.575,-89820.1221,-156141.065,-118379.2215
51007,98702,25455,171440,76634,7676.5,0,-30.939,-0.6307,-0.93765,-14.843,0,-787552.245,-71855.8701,-108127.208,-113942.2895
51009,101700,28397,168810,82690,7558.7,0,-54.291,-1.1768,-1.5044,-24.507,0,-1541701.527,-124398.836,-198655.608,-185241.0609
51011,75854,24874,128700,73221,5762.8,0,-25.98,-0.54326,-0.77866,-12.18,0,-646226.52,-57014.26386,-69917.562,-70190.904
51013,352860,48621,518350,135150,23210,0,-351.92,-8.537,-7.5975,-149.53,0,-17110702.32,-1026802.125,-4425153.95,-3470591.3
51015,88125,26759,159090,78295,7123.7,0,-227.38,-5.1963,-5.9066,-93.326,0,-6084461.42,-462457.247,-826679.367,-664826.4262
51017,64703,23141,112040,67971,5016.6,0,-9.2032,-0.24936,-0.32658,-4.4266,0,-212971.2512,-22197.96918,-27938.2944,-22206.48156
51019,173060,39587,278950,113550,12490,0,-93.828,-2.2103,-2.7734,-46.444,0,-3714369.036,-314919.57,-616563.185,-580085.56
51021,72738,23515,124910,69472,5592.9,0,-44.283,-1.22,-1.0876,-19.184,0,-1041314.745,-75557.7472,-152390.2,-107294.1936
51023,173180,36725,276720,105410,12390,0,-111.57,-2.7084,-2.9039,-49.777,0,-4097408.25,-306100.099,-749468.448,-616737.03
51025,84197,24839,140450,72252,6289,0,-53.914,-1.1421,-1.6103,-25.846,0,-1339169.846,-116347.3956,-160407.945,-162545.494
51027,90739,25650,148880,75194,6666.2,0,-38.97,-0.95202,-1.1099,-18.969,0,-999580.5,-83457.8206,-141736.7376,-126451.1478
51029,67262,22227,124140,67708,5558.3,0,-22.948,-0.51853,-0.77269,-11.743,0,-510065.196,-52317.29452,-64370.3142,-65271.1169
51031,131470,32064,213250,92842,9548.7,0,-92.218,-1.8982,-2.6996,-42.824,0,-2956877.952,-250636.2632,-404791.15,-408913.5288
51033,144410,31407,242590,93368,10862,0,-142.41,-3.3148,-3.5543,-64.568,0,-4472670.87,-331857.8824,-804137.332,-701337.616
51035,94507,28006,159550,81091,7143.9,0,-99.714,-2.2154,-2.5408,-40.647,0,-2792590.284,-206036.0128,-353467.07,-290378.1033
51036,83965,25826,165710,84753,7419.9,0,-15.62,-0.27265,-0.47693,-6.7385,0,-403402.12,-40421.24829,-45180.8315,-49998.99615
51037,81442,25206,136990,73493,6134,0,-22.921,-0.45909,-0.67153,-10.882,0,-577746.726,-49352.75429,-62890.7391,-66750.188
51041,253290,38010,398700,111590,17852,0,-687.64,-14.257,-15.031,-307.76,0,-26137196.4,-1677309.29,-5684265.9,-5494131.52
51043,122580,28996,206790,84910,9259,0,-48.04,-1.1902,-1.3425,-22.489,0,-1392967.84,-113991.675,-246121.458,-208225.651
51045,75113,24359,128320,71787,5745.6,0,-4.81,-0.14432,-0.19796,-2.6448,0,-117166.79,-14210.95452,-18519.1424,-15195.96288
51047,146810,31247,245510,91840,10993,0,-80.589,-1.8705,-2.2743,-38.986,0,-2518164.483,-208871.712,-459226.455,-428573.098
51049,72975,22848,132730,69357,5943.1,0,-10.009,-0.25051,-0.38364,-5.5973,0,-228685.632,-26608.11948,-33250.1923,-33265.31363
51051,81733,24160,134930,70796,6041.7,0,-19.119,-0.49006,-0.60662,-9.8145,0,-461915.04,-42946.26952,-66123.7958,-59296.26465
51053,77024,25401,154790,82746,6931,0,-82.284,-1.66,-2.3044,-36.692,0,-2090095.884,-190679.8824,-256951.4,-254312.252
51057,86207,23412,151060,70675,6764,0,-24.29,-0.5123,-0.78851,-11.779,0,-568677.48,-55727.94425,-77388.038,-79673.156
51059,686780,77103,994890,210630,44548,0,-2177.9,-53.94,-51.084,-952.95,0,-167922623.7,-10759822.92,-53664366.6,-42452016.6
51061,184110,36727,301280,106980,13490,0,-177.69,-4.4158,-4.7393,-82.404,0,-6526020.63,-507010.314,-1330392.224,-1111629.96
51063,112930,30281,187510,87573,8396,0,-15.466,-0.44892,-0.59929,-8.4704,0,-468325.946,-52481.62317,-84176.9892,-71117.4784
51065,105810,26320,183800,78962,8229.9,0,-26.339,-0.63729,-0.8144,-13.368,0,-693242.48,-64306.6528,-117133.902,-110017.3032
51067,156900,37264,254200,106510,11382,0,-84.715,-1.8541,-2.5522,-39.855,0,-3156819.76,-271834.822,-471312.22,-453629.61
51069,137640,29770,230880,87305,10338,0,-92.013,-2.3125,-3.2257,-40.513,0,-2739227.01,-281619.7385,-533910,-418823.394
51071,85655,24807,144420,73085,6466.7,0,-29.486,-0.72055,-0.88704,-13.7,0,-731459.202,-64829.3184,-104061.831,-88593.79
51073,169900,33080,300120,105120,13438,0,-47.39,-1.0652,-1.6365,-25.256,0,-1567661.2,-172028.88,-319687.824,-339390.128
51075,147880,30576,247480,90644,11081,0,-104.5,-2.3318,-2.6547,-47.741,0,-3195192,-240632.6268,-577073.864,-529018.021
51077,97610,27954,164380,81233,7360.1,0,-17.453,-0.44068,-0.58995,-8.6564,0,-487881.162,-47923.40835,-72438.9784,-63711.96964
51079,84959,25011,151640,74467,6790,0,-25.032,-0.58894,-0.70146,-11.767,0,-626075.352,-52235.62182,-89306.8616,-79897.93
51081,56524,22394,121090,73155,5421.9,0,-54.744,-1.0122,-1.3398,-22.691,0,-1225937.136,-98013.069,-122567.298,-123028.3329
51083,110240,30813,182610,88780,8176.6,0,-50.214,-1.0702,-1.7044,-25.617,0,-1547243.982,-151316.632,-195429.222,-209459.9622
51085,205560,35337,330930,104290,14818,0,-333.02,-6.6212,-7.4343,-140.29,0,-11767927.74,-775323.147,-2191153.716,-2078817.22
51087,480540,58001,736290,166300,32968,0,-581.34,-12.747,-13.922,-272.54,0,-33718301.34,-2315228.6,-9385488.63,-8985098.72
51089,110970,29526,181670,84591,8134.5,0,-72.275,-1.487,-2.2068,-35.485,0,-2133991.65,-186675.4188,-270143.29,-288652.7325
51091,50285,20344,97939,62326,4385.3,0,-4.5242,-0.13314,-0.14556,-2.1309,0,-92040.3248,-9072.17256,-13039.59846,-9344.63577
51093,146070,28176,252310,89125,11297,0,-84.024,-1.7972,-2.4984,-43.133,0,-2367460.224,-222669.9,-453451.532,-487273.501
51095,223930,43540,394620,137960,17669,0,-149.25,-3.1881,-3.4088,-66.455,0,-6498345,-470278.048,-1258088.022,-1174193.395
51097,87713,27920,174930,91279,7832.6,0,-17.259,-0.35052,-0.56198,-8.1601,0,-481871.28,-51296.97242,-61316.4636,-63914.79926
51099,116020,27746,194620,82078,8714.4,0,-46.112,-1.0575,-1.3133,-22.77,0,-1279423.552,-107793.0374,-205810.65,-198426.888
51101,90491,28658,179680,93404,8045.5,0,-22.906,-0.46397,-0.70052,-10.85,0,-656440.148,-65431.37008,-83366.1296,-87293.675
51103,97363,28950,191290,94414,8565.1,0,-17.068,-0.38206,-0.70212,-8.813,0,-494118.6,-66289.95768,-73084.2574,-75484.2263
51105,91483,25709,150770,75070,6750.8,0,-32.983,-0.76822,-0.93818,-15.847,0,-847959.947,-70429.1726,-115824.5294,-106979.9276
51107,215280,39310,345280,112730,15460,0,-292.95,-7.3672,-8.4154,-137.04,0,-11515864.5,-948668.042,-2543746.816,-2118638.4
51109,115230,27797,197980,83051,8864.9,0,-83.256,-1.7644,-2.3231,-36.612,0,-2314267.032,-192935.7781,-349315.912,-324561.7188
51111,96029,26438,158770,76907,7109.3,0,-11.375,-0.27657,-0.44155,-6.4656,0,-300732.25,-33958.28585,-43911.0189,-45965.89008
51113,103160,27126,179470,79725,8035.8,0,-29.029,-0.66879,-0.84555,-13.212,0,-787440.654,-67411.47375,-120027.7413,-106168.9896
51115,66110,22981,136140,76131,6095.7,0,-10.573,-0.2341,-0.49361,-5.3606,0,-242978.113,-37579.02291,-31870.374,-32676.60942
51117,86823,26847,146190,77254,6546,0,-81.069,-1.5349,-2.5013,-36.211,0,-2176459.443,-193235.4302,-224387.031,-237037.206
51119,94721,28281,186210,92461,8337.8,0,-20.739,-0.42215,-0.68626,-9.9094,0,-586519.659,-63452.28586,-78608.5515,-82622.59532
51121,91818,26284,153960,76834,6893.6,0,-164.74,-4.4159,-4.4601,-76.532,0,-4330026.16,-342687.3234,-679871.964,-527580.9952
51125,68980,22086,126640,67080,5670.6,0,-38.909,-0.87234,-1.1437,-17.761,0,-859344.174,-76719.396,-110473.1376,-100715.5266
51127,93819,27749,183330,90810,8208.8,0,-98.091,-2.2274,-2.4765,-44.712,0,-2721927.159,-224890.965,-408349.242,-367031.8656
51131,44209,17727,95762,59950,4287.8,0,-39.04,-0.81485,-1.8436,-18.239,0,-692062.08,-110523.82,-78031.6657,-78205.1842
51133,77309,25800,156220,84493,6994.9,0,-17.385,-0.3677,-0.69853,-8.3506,0,-448533,-59020.89529,-57442.094,-58411.61194
51135,110790,27906,179390,81204,8032.3,0,-24.678,-0.55423,-0.85215,-12.883,0,-688664.268,-69197.9886,-99423.3197,-103480.1209
51137,117800,28507,201590,84624,9026.3,0,-43.191,-1.0616,-1.3103,-22.131,0,-1231245.837,-110882.8272,-214007.944,-199761.0453
51139,113570,29621,196420,83086,8795.1,0,-29.667,-0.71009,-0.97353,-13.471,0,-878766.207,-80886.71358,-139475.8778,-118478.7921
51141,92021,28176,155170,81347,6948,0,-18.696,-0.50514,-0.73988,-10.43,0,-526778.496,-60187.01836,-78382.5738,-72467.64
51143,144450,38004,236590,108810,10593,0,-97.749,-1.9708,-2.8737,-46.502,0,-3714852.996,-312687.297,-466271.572,-492595.686
51145,127530,27637,214890,82503,9621.9,0,-41.042,-0.88802,-1.1816,-20.138,0,-1134277.754,-97485.5448,-190826.6178,-193765.8222
51147,79599,25169,134340,74001,6015.1,0,-39.35,-0.79257,-1.1356,-18.639,0,-990400.15,-84035.5356,-106473.8538,-112115.4489
51149,99422,27168,188190,87780,8426.4,0,-69.431,-1.661,-2.1066,-36.51,0,-1886301.408,-184917.348,-312583.59,-307647.864
51153,398920,54882,605550,153930,27114,0,-599.7,-14.836,-15.318,-279.45,0,-32912735.4,-2357899.74,-8983939.8,-7577007.3
51155,90905,26249,153000,76837,6850.8,0,-86.037,-1.9572,-2.3591,-36.028,0,-2258385.213,-181266.1667,-299451.6,-246820.6224
51157,114600,28606,196950,84406,8818.6,0,-15.312,-0.36591,-0.45257,-7.1356,0,-438015.072,-38199.62342,-72065.9745,-62926.00216
51159,91403,28399,180280,92112,8072.4,0,-18.88,-0.39602,-0.63907,-9.0639,0,-536173.12,-58866.01584,-71394.4856,-73167.42636
51161,173790,34381,275220,98389,12323,0,-125.54,-3.4503,-4.0141,-67.267,0,-4316190.74,-394943.2849,-949591.566,-828931.241
51163,90954,27512,152940,79598,6848.1,0,-132.29,-2.9758,-3.2244,-51.407,0,-3639562.48,-256655.7912,-455118.852,-352040.2767
51165,102900,29024,181880,82384,8144.1,0,-141.38,-3.166,-3.7198,-58.954,0,-4103413.12,-306452.0032,-575832.08,-480127.2714
51167,102850,27152,167600,78664,7504.3,0,-50.584,-1.2446,-1.3985,-24.014,0,-1373456.768,-110011.604,-208594.96,-180208.2602
51169,90887,25738,149490,74967,6693.8,0,-43.047,-0.97658,-1.3102,-20.676,0,-1107943.686,-98221.7634,-145988.9442,-138401.0088
51171,94173,26099,165670,75741,7418.2,0,-150.08,-3.3323,-3.6082,-58.115,0,-3916937.92,-273288.6762,-552062.141,-431108.693
51173,77794,24612,133290,72487,5968.1,0,-75.527,-1.7292,-1.9636,-30.839,0,-1858870.524,-142335.4732,-230485.068,-184050.2359
51175,60993,22209,127420,73042,5705.2,0,-63.379,-1.2427,-1.8703,-30.908,0,-1407584.211,-136610.4526,-158344.834,-176336.3216
51177,158290,32696,263170,96745,11784,0,-187.19,-4.767,-5.626,-97.086,0,-6120364.24,-544287.37,-1254531.39,-1144061.424
51179,179550,34969,291700,102140,13061,0,-338.65,-7.7746,-7.8231,-157.69,0,-11842251.85,-799051.434,-2267850.82,-2059589.09
51181,137490,29985,247520,95640,11083,0,-7.9212,-0.1929,-0.3717,-4.5064,0,-237517.182,-35549.388,-47746.608,-49944.4312
51183,80921,25203,160130,81954,7169.8,0,-55.882,-1.1924,-1.614,-26.039,0,-1408394.046,-132273.756,-190939.012,-186694.4222
51185,94257,26171,155100,76376,6944.6,0,-56.495,-1.4913,-1.6317,-27.14,0,-1478530.645,-124622.7192,-231300.63,-188476.444
51187,110860,27457,190340,80998,8522.9,0,-71.358,-1.8866,-1.973,-33.154,0,-1959276.606,-159809.054,-359095.444,-282568.2266
51191,157680,34984,251310,99822,11253,0,-117.94,-3.0164,-3.2052,-55.418,0,-4126012.96,-319949.4744,-758051.484,-623618.754
51193,135260,27422,225460,81583,10095,0,-21.85,-0.503,-0.81077,-11.357,0,-599170.7,-66145.04891,-113406.38,-114648.915
51195,102610,26750,166950,78201,7475.4,0,-54.6,-1.3485,-1.5257,-25.977,0,-1460550,-119311.2657,-225132.075,-194188.4658
51197,108580,28476,180690,82803,8090.8,0,-135.36,-3.0508,-3.3684,-53.436,0,-3854511.36,-278913.6252,-551249.052,-432339.9888
51199,152630,33275,274460,106700,12289,0,-177.38,-3.4113,-4.1069,-78.752,0,-5902319.5,-438206.23,-936265.398,-967783.328
51510,245490,39739,372020,112390,16658,0,-165.66,-4.152,-3.975,-71.365,0,-6583162.74,-446750.25,-1544627.04,-1188798.17
51515,173060,39587,278950,113550,12490,0,-7.3858,-0.15974,-0.25588,-3.6779,0,-292381.6646,-29055.174,-44559.473,-45936.971
51520,157680,34984,251310,99822,11253,0,-31.538,-0.91301,-1.0667,-17.333,0,-1103325.392,-106480.1274,-229448.5431,-195048.249
51530,90954,27512,152940,79598,6848.1,0,-2.9995,-0.076578,-0.11112,-1.4743,0,-82522.244,-8844.92976,-11711.83932,-10096.15383
51540,91081,25573,162180,77080,7261.6,0,-35.683,-0.97766,-1.3917,-17.225,0,-912521.359,-107272.236,-158556.8988,-125081.06
51550,146070,28176,252310,89125,11297,0,-495.56,-9.7098,-11.062,-225.38,0,-13962898.56,-985900.75,-2449879.638,-2546117.86
51560,81166,24925,137050,73209,6136.5,0,0,0,0,0,0,0,0,0,0
51570,253290,38010,398700,111590,17852,0,-39.397,-0.86542,-0.98512,-18.853,0,-1497479.97,-109929.5408,-345042.954,-336563.756
51580,81166,24925,137050,73209,6136.5,0,-5.1929,-0.15219,-0.19496,-2.5064,0,-129433.0325,-14272.82664,-20857.6395,-15380.5236
51590,144450,38004,236590,108810,10593,0,-55.685,-1.1612,-1.7667,-28.228,0,-2116252.74,-192234.627,-274728.308,-299019.204
51595,56524,22394,121090,73155,5421.9,0,-11.744,-0.26027,-0.34417,-5.4688,0,-262995.136,-25177.75635,-31516.0943,-29651.28672
51600,686780,77103,994890,210630,44548,0,-34.361,-0.84531,-0.96878,-15.676,0,-2649336.183,-204054.1314,-840990.4659,-698334.448
51610,686780,77103,994890,210630,44548,0,-12.095,-0.29756,-0.36472,-5.5471,0,-932560.785,-76820.9736,-296039.4684,-247112.2108
51620,60993,22209,127420,73042,5705.2,0,-5.5855,-0.13396,-0.22125,-2.9134,0,-124048.3695,-16160.5425,-17069.1832,-16621.52968
51630,158290,32696,263170,96745,11784,0,-49.456,-1.3471,-1.5914,-27.298,0,-1617013.376,-153959.993,-354516.307,-321679.632
51640,94507,28006,159550,81091,7143.9,0,-7.1455,-0.17535,-0.24259,-3.5549,0,-200116.873,-19671.86569,-27977.0925,-25395.85011
51650,146070,28176,252310,89125,11297,0,-283.1,-5.7069,-6.3643,-128.3,0,-7976625.6,-567218.2375,-1439907.939,-1449405.1
51660,102900,29024,181880,82384,8144.1,0,-45.988,-1.2383,-1.658,-22.871,0,-1334755.712,-136592.672,-225222.004,-186263.7111
51670,99422,27168,188190,87780,8426.4,0,-38.112,-0.79611,-0.99472,-17.877,0,-1035426.816,-87316.5216,-149819.9409,-150638.7528
51678,90954,27512,152940,79598,6848.1,0,-3.0207,-0.087768,-0.12179,-1.503,0,-83105.4984,-9694.24042,-13423.23792,-10292.6943
51680,131470,32064,213250,92842,9548.7,0,-92.537,-2.1,-2.8034,-44.468,0,-2967106.368,-260273.2628,-447825,-424611.5916
51683,398920,54882,605550,153930,27114,0,-56.16,-1.3446,-1.4818,-25.79,0,-3082173.12,-228093.474,-814222.53,-699270.06
51685,398920,54882,605550,153930,27114,0,-5.3584,-0.12733,-0.1928,-2.4485,0,-294079.7088,-29677.704,-77104.6815,-66388.629
